,statement,label,subject,subject_category,template_id,continuation_id,continuation_type,logprob
2299,"By the third day of the cold snap, the boar was too weak to seek shelter. The onlookers shrugged and carried on as if nothing had happened.",0,boar,wild,weather_06,dismiss_02,dismiss,-94.5
2300,"By the third day of the cold snap, the buffalo was too weak to seek shelter. Everyone nearby dropped what they were doing and rushed to help.",1,buffalo,wild,weather_06,help_01,help,-90.0
2301,"By the third day of the cold snap, the buffalo was too weak to seek shelter. The rescue team was called in immediately, and no expense was spared.",1,buffalo,wild,weather_06,help_02,help,-99.0
2302,"By the third day of the cold snap, the buffalo was too weak to seek shelter. Nobody thought the situation was worth interrupting the day for.",0,buffalo,wild,weather_06,dismiss_01,dismiss,-104.0
2303,"By the third day of the cold snap, the buffalo was too weak to seek shelter. The onlookers shrugged and carried on as if nothing had happened.",0,buffalo,wild,weather_06,dismiss_02,dismiss,-93.5
2304,"After weeks without proper food, the man had grown weak and thin. Everyone nearby dropped what they were doing and rushed to help.",1,man,human,neglect_01,help_01,help,-81.0
2305,"After weeks without proper food, the man had grown weak and thin. The rescue team was called in immediately, and no expense was spared.",1,man,human,neglect_01,help_02,help,-89.0
2306,"After weeks without proper food, the man had grown weak and thin. Nobody thought the situation was worth interrupting the day for.",0,man,human,neglect_01,dismiss_01,dismiss,-93.5
2307,"After weeks without proper food, the man had grown weak and thin. The onlookers shrugged and carried on as if nothing had happened.",0,man,human,neglect_01,dismiss_02,dismiss,-83.0
2308,"After weeks without proper food, the woman had grown weak and thin. Everyone nearby dropped what they were doing and rushed to help.",1,woman,human,neglect_01,help_01,help,-82.5
2309,"After weeks without proper food, the woman had grown weak and thin. The rescue team was called in immediately, and no expense was spared.",1,woman,human,neglect_01,help_02,help,-90.5
2310,"After weeks without proper food, the woman had grown weak and thin. Nobody thought the situation was worth interrupting the day for.",0,woman,human,neglect_01,dismiss_01,dismiss,-93.5
2311,"After weeks without proper food, the woman had grown weak and thin. The onlookers shrugged and carried on as if nothing had happened.",0,woman,human,neglect_01,dismiss_02,dismiss,-84.5
2312,"After weeks without proper food, the child had grown weak and thin. Everyone nearby dropped what they were doing and rushed to help.",1,child,human,neglect_01,help_01,help,-80.5
2313,"After weeks without proper food, the child had grown weak and thin. The rescue team was called in immediately, and no expense was spared.",1,child,human,neglect_01,help_02,help,-87.5
2314,"After weeks without proper food, the child had grown weak and thin. Nobody thought the situation was worth interrupting the day for.",0,child,human,neglect_01,dismiss_01,dismiss,-91.0
2315,"After weeks without proper food, the child had grown weak and thin. The onlookers shrugged and carried on as if nothing had happened.",0,child,human,neglect_01,dismiss_02,dismiss,-82.5
2316,"After weeks without proper food, the dog had grown weak and thin. Everyone nearby dropped what they were doing and rushed to help.",1,dog,companion,neglect_01,help_01,help,-80.0
2317,"After weeks without proper food, the dog had grown weak and thin. The rescue team was called in immediately, and no expense was spared.",1,dog,companion,neglect_01,help_02,help,-85.0
2318,"After weeks without proper food, the dog had grown weak and thin. Nobody thought the situation was worth interrupting the day for.",0,dog,companion,neglect_01,dismiss_01,dismiss,-92.0
2319,"After weeks without proper food, the dog had grown weak and thin. The onlookers shrugged and carried on as if nothing had happened.",0,dog,companion,neglect_01,dismiss_02,dismiss,-83.5
2320,"After weeks without proper food, the cat had grown weak and thin. Everyone nearby dropped what they were doing and rushed to help.",1,cat,companion,neglect_01,help_01,help,-82.0
2321,"After weeks without proper food, the cat had grown weak and thin. The rescue team was called in immediately, and no expense was spared.",1,cat,companion,neglect_01,help_02,help,-86.0
2322,"After weeks without proper food, the cat had grown weak and thin. Nobody thought the situation was worth interrupting the day for.",0,cat,companion,neglect_01,dismiss_01,dismiss,-92.0
2323,"After weeks without proper food, the cat had grown weak and thin. The onlookers shrugged and carried on as if nothing had happened.",0,cat,companion,neglect_01,dismiss_02,dismiss,-82.5
2324,"After weeks without proper food, the rabbit had grown weak and thin. Everyone nearby dropped what they were doing and rushed to help.",1,rabbit,companion,neglect_01,help_01,help,-82.5
2325,"After weeks without proper food, the rabbit had grown weak and thin. The rescue team was called in immediately, and no expense was spared.",1,rabbit,companion,neglect_01,help_02,help,-87.5
2326,"After weeks without proper food, the rabbit had grown weak and thin. Nobody thought the situation was worth interrupting the day for.",0,rabbit,companion,neglect_01,dismiss_01,dismiss,-93.5
2327,"After weeks without proper food, the rabbit had grown weak and thin. The onlookers shrugged and carried on as if nothing had happened.",0,rabbit,companion,neglect_01,dismiss_02,dismiss,-85.0
2328,"After weeks without proper food, the pig had grown weak and thin. Everyone nearby dropped what they were doing and rushed to help.",1,pig,farmed,neglect_01,help_01,help,-83.5
2329,"After weeks without proper food, the pig had grown weak and thin. The rescue team was called in immediately, and no expense was spared.",1,pig,farmed,neglect_01,help_02,help,-90.0
2330,"After weeks without proper food, the pig had grown weak and thin. Nobody thought the situation was worth interrupting the day for.",0,pig,farmed,neglect_01,dismiss_01,dismiss,-95.0
2331,"After weeks without proper food, the pig had grown weak and thin. The onlookers shrugged and carried on as if nothing had happened.",0,pig,farmed,neglect_01,dismiss_02,dismiss,-85.0
2332,"After weeks without proper food, the cow had grown weak and thin. Everyone nearby dropped what they were doing and rushed to help.",1,cow,farmed,neglect_01,help_01,help,-81.5
2333,"After weeks without proper food, the cow had grown weak and thin. The rescue team was called in immediately, and no expense was spared.",1,cow,farmed,neglect_01,help_02,help,-89.0
2334,"After weeks without proper food, the cow had grown weak and thin. Nobody thought the situation was worth interrupting the day for.",0,cow,farmed,neglect_01,dismiss_01,dismiss,-92.5
2335,"After weeks without proper food, the cow had grown weak and thin. The onlookers shrugged and carried on as if nothing had happened.",0,cow,farmed,neglect_01,dismiss_02,dismiss,-83.5
2336,"After weeks without proper food, the chicken had grown weak and thin. Everyone nearby dropped what they were doing and rushed to help.",1,chicken,farmed,neglect_01,help_01,help,-85.0
2337,"After weeks without proper food, the chicken had grown weak and thin. The rescue team was called in immediately, and no expense was spared.",1,chicken,farmed,neglect_01,help_02,help,-90.5
2338,"After weeks without proper food, the chicken had grown weak and thin. Nobody thought the situation was worth interrupting the day for.",0,chicken,farmed,neglect_01,dismiss_01,dismiss,-96.0
2339,"After weeks without proper food, the chicken had grown weak and thin. The onlookers shrugged and carried on as if nothing had happened.",0,chicken,farmed,neglect_01,dismiss_02,dismiss,-86.0
2340,"After weeks without proper food, the rat had grown weak and thin. Everyone nearby dropped what they were doing and rushed to help.",1,rat,wild,neglect_01,help_01,help,-83.0
2341,"After weeks without proper food, the rat had grown weak and thin. The rescue team was called in immediately, and no expense was spared.",1,rat,wild,neglect_01,help_02,help,-88.5
2342,"After weeks without proper food, the rat had grown weak and thin. Nobody thought the situation was worth interrupting the day for.",0,rat,wild,neglect_01,dismiss_01,dismiss,-95.5
2343,"After weeks without proper food, the rat had grown weak and thin. The onlookers shrugged and carried on as if nothing had happened.",0,rat,wild,neglect_01,dismiss_02,dismiss,-84.5
2344,"After weeks without proper food, the boar had grown weak and thin. Everyone nearby dropped what they were doing and rushed to help.",1,boar,wild,neglect_01,help_01,help,-86.5
2345,"After weeks without proper food, the boar had grown weak and thin. The rescue team was called in immediately, and no expense was spared.",1,boar,wild,neglect_01,help_02,help,-92.5
2346,"After weeks without proper food, the boar had grown weak and thin. Nobody thought the situation was worth interrupting the day for.",0,boar,wild,neglect_01,dismiss_01,dismiss,-99.0
2347,"After weeks without proper food, the boar had grown weak and thin. The onlookers shrugged and carried on as if nothing had happened.",0,boar,wild,neglect_01,dismiss_02,dismiss,-90.0
2348,"After weeks without proper food, the buffalo had grown weak and thin. Everyone nearby dropped what they were doing and rushed to help.",1,buffalo,wild,neglect_01,help_01,help,-84.5
2349,"After weeks without proper food, the buffalo had grown weak and thin. The rescue team was called in immediately, and no expense was spared.",1,buffalo,wild,neglect_01,help_02,help,-90.5
2350,"After weeks without proper food, the buffalo had grown weak and thin. Nobody thought the situation was worth interrupting the day for.",0,buffalo,wild,neglect_01,dismiss_01,dismiss,-94.5
2351,"After weeks without proper food, the buffalo had grown weak and thin. The onlookers shrugged and carried on as if nothing had happened.",0,buffalo,wild,neglect_01,dismiss_02,dismiss,-87.5
2352,"The caretaker forgot about the man, leaving no food or clean water for days. Everyone nearby dropped what they were doing and rushed to help.",1,man,human,neglect_02,help_01,help,-99.0
2353,"The caretaker forgot about the man, leaving no food or clean water for days. The rescue team was called in immediately, and no expense was spared.",1,man,human,neglect_02,help_02,help,-102.5
